DATE,STATION,LATITUDE,LONGITUDE,ELEVATION,TEMP,DEWP,SLP,STP,WDSP,MXSPD,MAX,MIN,PRCP,FRSHTT,RANGE,location,country
2015-01-29,71892100000.0,49.193889,-123.184444,4.26,40.3,38.7,1029.3,29.0,4.3,11.1,50.0,34.2,0.0,0.0,15.799999999999995,VANCOUVER INTERNATIONAL,CA
2015-01-30,71892100000.0,49.193889,-123.184444,4.26,38.7,37.3,1027.0,26.8,3.9,8.9,47.7,31.8,0.0,100000.0,15.900000000000002,VANCOUVER INTERNATIONAL,CA
2015-01-31,71892100000.0,49.193889,-123.184444,4.26,41.0,40.4,1025.0,24.8,4.5,9.9,44.8,31.8,0.0,100000.0,12.999999999999996,VANCOUVER INTERNATIONAL,CA
2015-02-01,71892100000.0,49.193889,-123.184444,4.26,43.4,42.0,1018.7,18.9,5.0,9.9,46.4,41.0,0.07,10000.0,5.399999999999999,VANCOUVER INTERNATIONAL,CA
2015-02-02,71892100000.0,49.193889,-123.184444,4.26,46.3,44.0,1015.1,15.0,6.5,8.9,48.0,41.4,0.06,10000.0,6.600000000000001,VANCOUVER INTERNATIONAL,CA
2015-02-03,71892100000.0,49.193889,-123.184444,4.26,45.9,44.7,1016.8,15.4,4.9,7.0,48.2,44.6,0.28,10000.0,3.6000000000000014,VANCOUVER INTERNATIONAL,CA
2015-02-04,71892100000.0,49.193889,-123.184444,4.26,44.8,43.3,1018.2,18.2,2.8,6.0,48.7,37.4,0.04,10000.0,11.300000000000004,VANCOUVER INTERNATIONAL,CA
2015-02-05,71892100000.0,49.193889,-123.184444,4.26,47.5,46.2,1003.8,18.2,9.7,18.1,53.6,42.8,0.82,10000.0,10.800000000000004,VANCOUVER INTERNATIONAL,CA
2015-02-06,71892100000.0,49.193889,-123.184444,4.26,53.7,51.7,992.1,18.2,13.5,22.0,55.4,51.8,0.72,10000.0,3.6000000000000014,VANCOUVER INTERNATIONAL,CA
2015-02-07,71892100000.0,49.193889,-123.184444,4.26,51.4,49.0,995.4,993.9,10.2,15.9,54.7,49.8,0.35,10000.0,4.900000000000006,VANCOUVER INTERNATIONAL,CA
2015-02-08,71892100000.0,49.193889,-123.184444,4.26,51.5,47.6,1010.1,993.9,11.1,15.9,57.2,48.2,0.21,10000.0,9.0,VANCOUVER INTERNATIONAL,CA
2015-02-09,71892100000.0,49.193889,-123.184444,4.26,49.5,46.7,1005.4,993.9,5.6,11.1,57.7,45.0,0.44,10000.0,12.700000000000005,VANCOUVER INTERNATIONAL,CA
2015-02-10,71892100000.0,49.193889,-123.184444,4.26,50.3,49.5,1018.2,993.9,4.9,8.9,53.6,46.4,0.65,110000.0,7.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-02-11,71892100000.0,49.193889,-123.184444,4.26,47.6,45.4,1024.2,24.1,5.2,12.0,54.0,42.4,0.01,0.0,11.6,VANCOUVER INTERNATIONAL,CA
2015-02-12,71892100000.0,49.193889,-123.184444,4.26,48.6,46.6,1023.1,22.3,3.9,9.9,53.8,42.4,0.08,10000.0,11.4,VANCOUVER INTERNATIONAL,CA
2015-02-13,71892100000.0,49.193889,-123.184444,4.26,50.1,47.9,1023.7,22.3,4.0,8.9,53.6,46.4,0.31,10000.0,7.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-02-14,71892100000.0,49.193889,-123.184444,4.26,47.8,46.8,1024.9,22.3,9.1,15.9,54.7,45.3,0.17,110000.0,9.400000000000006,VANCOUVER INTERNATIONAL,CA
2015-02-15,71892100000.0,49.193889,-123.184444,4.26,44.8,42.6,1031.5,31.0,5.0,13.0,50.4,37.2,0.0,100000.0,13.199999999999996,VANCOUVER INTERNATIONAL,CA
2015-02-16,71892100000.0,49.193889,-123.184444,4.26,42.3,40.5,1028.8,28.5,6.7,13.0,49.6,32.4,0.0,0.0,17.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-02-17,71892100000.0,49.193889,-123.184444,4.26,41.0,39.0,1025.2,25.2,5.1,9.9,48.4,31.3,0.0,0.0,17.099999999999998,VANCOUVER INTERNATIONAL,CA
2015-02-18,71892100000.0,49.193889,-123.184444,4.26,43.6,38.9,1021.3,20.5,4.8,8.9,53.6,37.4,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-02-19,71892100000.0,49.193889,-123.184444,4.26,47.6,44.6,1024.2,23.7,5.5,8.9,54.7,36.5,0.01,10000.0,18.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-02-20,71892100000.0,49.193889,-123.184444,4.26,47.1,44.5,1024.6,24.0,6.8,15.0,53.1,41.9,0.0,0.0,11.200000000000005,VANCOUVER INTERNATIONAL,CA
2015-02-21,71892100000.0,49.193889,-123.184444,4.26,43.2,40.5,1027.2,26.3,7.9,13.0,50.0,33.8,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-02-22,71892100000.0,49.193889,-123.184444,4.26,41.1,35.4,1031.6,31.1,4.1,8.9,50.0,33.6,0.0,0.0,16.4,VANCOUVER INTERNATIONAL,CA
2015-02-23,71892100000.0,49.193889,-123.184444,4.26,40.1,36.4,1030.4,29.9,2.6,7.0,48.4,31.3,0.0,0.0,17.099999999999998,VANCOUVER INTERNATIONAL,CA
2015-02-24,71892100000.0,49.193889,-123.184444,4.26,41.0,36.8,1028.8,28.5,2.9,7.0,48.2,31.3,0.0,0.0,16.900000000000002,VANCOUVER INTERNATIONAL,CA
2015-02-25,71892100000.0,49.193889,-123.184444,4.26,43.1,39.4,1028.9,28.5,4.1,8.0,48.2,32.2,0.0,10000.0,16.0,VANCOUVER INTERNATIONAL,CA
2015-02-26,71892100000.0,49.193889,-123.184444,4.26,44.8,42.4,1023.5,24.1,3.7,7.0,48.2,41.0,0.09,10000.0,7.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-02-27,71892100000.0,49.193889,-123.184444,4.26,45.7,42.8,1011.2,11.4,7.1,15.0,49.3,40.6,0.15,10000.0,8.699999999999996,VANCOUVER INTERNATIONAL,CA
2015-02-28,71892100000.0,49.193889,-123.184444,4.26,41.3,30.2,1019.8,18.0,4.4,8.9,50.0,30.2,0.0,0.0,19.8,VANCOUVER INTERNATIONAL,CA
2015-03-01,71892100000.0,49.193889,-123.184444,4.26,40.1,29.8,1023.1,23.1,4.0,7.0,50.0,33.6,0.0,0.0,16.4,VANCOUVER INTERNATIONAL,CA
2015-03-02,71892100000.0,49.193889,-123.184444,4.26,41.2,37.3,1018.2,17.8,9.4,15.0,48.2,35.6,0.09,10000.0,12.6,VANCOUVER INTERNATIONAL,CA
2015-03-03,71892100000.0,49.193889,-123.184444,4.26,40.4,25.0,1023.4,22.2,5.1,15.9,48.2,28.9,0.0,0.0,19.300000000000004,VANCOUVER INTERNATIONAL,CA
2015-03-04,71892100000.0,49.193889,-123.184444,4.26,38.2,25.4,1025.5,24.9,3.6,8.0,46.4,28.4,0.0,0.0,18.0,VANCOUVER INTERNATIONAL,CA
2015-03-05,71892100000.0,49.193889,-123.184444,4.26,41.4,30.3,1027.4,26.5,3.4,7.0,50.0,33.8,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-03-06,71892100000.0,49.193889,-123.184444,4.26,43.0,37.6,1030.1,29.6,4.5,12.0,50.4,32.4,0.0,0.0,18.0,VANCOUVER INTERNATIONAL,CA
2015-03-07,71892100000.0,49.193889,-123.184444,4.26,43.3,40.5,1028.4,28.2,3.2,7.0,51.8,35.4,0.0,0.0,16.4,VANCOUVER INTERNATIONAL,CA
2015-03-08,71892100000.0,49.193889,-123.184444,4.26,43.5,41.1,1024.7,24.6,3.6,8.9,52.2,33.3,0.0,0.0,18.90000000000001,VANCOUVER INTERNATIONAL,CA
2015-03-09,71892100000.0,49.193889,-123.184444,4.26,41.6,40.9,1020.1,24.6,3.2,8.9,50.2,33.8,0.0,100000.0,16.400000000000006,VANCOUVER INTERNATIONAL,CA
2015-03-10,71892100000.0,49.193889,-123.184444,4.26,42.3,41.4,1015.8,16.3,3.6,9.9,50.0,33.8,0.0,100000.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-03-11,71892100000.0,49.193889,-123.184444,4.26,49.8,46.2,1011.2,16.3,8.7,14.0,55.4,44.6,0.06,10000.0,10.799999999999995,VANCOUVER INTERNATIONAL,CA
2015-03-12,71892100000.0,49.193889,-123.184444,4.26,52.9,49.1,1022.2,16.3,8.4,13.0,62.6,48.2,0.26,10000.0,14.4,VANCOUVER INTERNATIONAL,CA
2015-03-13,71892100000.0,49.193889,-123.184444,4.26,52.1,46.8,1024.8,25.4,4.9,8.9,63.0,42.3,0.0,0.0,20.700000000000003,VANCOUVER INTERNATIONAL,CA
2015-03-14,71892100000.0,49.193889,-123.184444,4.26,52.1,48.2,1009.8,25.4,9.5,18.1,59.0,48.2,0.65,10000.0,10.799999999999995,VANCOUVER INTERNATIONAL,CA
2015-03-15,71892100000.0,49.193889,-123.184444,4.26,46.3,43.1,1012.1,12.0,6.8,14.0,53.6,42.8,0.02,10000.0,10.800000000000004,VANCOUVER INTERNATIONAL,CA
2015-03-16,71892100000.0,49.193889,-123.184444,4.26,45.2,41.6,1020.3,18.2,7.3,18.1,50.0,37.4,0.53,10000.0,12.6,VANCOUVER INTERNATIONAL,CA
2015-03-17,71892100000.0,49.193889,-123.184444,4.26,45.0,39.1,1019.6,19.5,4.4,11.1,53.6,37.4,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-03-18,71892100000.0,49.193889,-123.184444,4.26,48.8,42.2,1023.4,22.2,6.6,12.0,57.2,42.8,0.0,0.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2015-03-19,71892100000.0,49.193889,-123.184444,4.26,51.1,43.9,1021.1,21.4,6.4,9.9,57.6,40.8,0.1,10000.0,16.800000000000004,VANCOUVER INTERNATIONAL,CA
2015-03-20,71892100000.0,49.193889,-123.184444,4.26,50.0,47.4,1014.4,15.0,8.5,27.0,55.4,46.4,0.71,10000.0,9.0,VANCOUVER INTERNATIONAL,CA
2015-03-21,71892100000.0,49.193889,-123.184444,4.26,49.8,47.4,1012.3,15.0,8.2,14.0,55.4,46.2,0.94,10000.0,9.199999999999996,VANCOUVER INTERNATIONAL,CA
2015-03-22,71892100000.0,49.193889,-123.184444,4.26,48.5,43.1,1017.2,17.2,7.0,14.0,55.2,42.8,0.0,10000.0,12.400000000000006,VANCOUVER INTERNATIONAL,CA
2015-03-23,71892100000.0,49.193889,-123.184444,4.26,46.7,44.0,1014.0,13.5,6.2,12.0,53.2,42.1,0.2,10000.0,11.1,VANCOUVER INTERNATIONAL,CA
2015-03-24,71892100000.0,49.193889,-123.184444,4.26,46.0,42.3,1016.6,15.3,5.3,11.1,55.4,41.0,0.25,10000.0,14.4,VANCOUVER INTERNATIONAL,CA
2015-03-25,71892100000.0,49.193889,-123.184444,4.26,48.0,43.8,1022.4,15.3,9.3,14.0,55.4,41.0,0.69,10000.0,14.4,VANCOUVER INTERNATIONAL,CA
2015-03-26,71892100000.0,49.193889,-123.184444,4.26,53.9,51.0,1024.4,23.8,6.9,9.9,62.6,50.0,0.5,10000.0,12.6,VANCOUVER INTERNATIONAL,CA
2015-03-27,71892100000.0,49.193889,-123.184444,4.26,54.1,49.4,1018.0,18.5,4.8,11.1,65.8,46.0,0.0,0.0,19.8,VANCOUVER INTERNATIONAL,CA
2015-03-28,71892100000.0,49.193889,-123.184444,4.26,53.0,45.7,1017.5,15.6,9.4,17.1,62.4,46.0,0.11,10000.0,16.4,VANCOUVER INTERNATIONAL,CA
2015-03-29,71892100000.0,49.193889,-123.184444,4.26,49.5,46.0,1023.7,15.6,8.9,14.0,57.7,47.1,0.43,10000.0,10.6,VANCOUVER INTERNATIONAL,CA
2015-03-30,71892100000.0,49.193889,-123.184444,4.26,52.8,48.8,1018.1,15.6,8.4,9.9,62.6,48.2,0.54,10000.0,14.4,VANCOUVER INTERNATIONAL,CA
2015-03-31,71892100000.0,49.193889,-123.184444,4.26,51.7,43.8,1012.4,11.4,10.7,26.0,62.6,44.6,0.17,10000.0,18.0,VANCOUVER INTERNATIONAL,CA
2015-04-01,71892100000.0,49.193889,-123.184444,4.26,46.8,39.5,1022.1,21.0,6.6,18.1,55.2,41.0,0.0,10000.0,14.200000000000005,VANCOUVER INTERNATIONAL,CA
2015-04-02,71892100000.0,49.193889,-123.184444,4.26,45.9,40.2,1027.0,26.1,6.3,13.0,53.6,37.4,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-04-03,71892100000.0,49.193889,-123.184444,4.26,48.1,39.9,1023.4,23.7,7.7,17.1,54.5,37.4,0.0,10000.0,17.1,VANCOUVER INTERNATIONAL,CA
2015-04-04,71892100000.0,49.193889,-123.184444,4.26,45.4,38.8,1019.5,19.2,6.3,8.9,53.6,37.4,0.06,10000.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-04-05,71892100000.0,49.193889,-123.184444,4.26,44.5,37.7,1012.1,12.7,5.1,12.0,53.2,32.7,0.0,0.0,20.5,VANCOUVER INTERNATIONAL,CA
2015-04-06,71892100000.0,49.193889,-123.184444,4.26,47.2,39.7,1007.1,6.2,6.6,11.1,55.4,39.2,0.0,0.0,16.199999999999996,VANCOUVER INTERNATIONAL,CA
2015-04-07,71892100000.0,49.193889,-123.184444,4.26,47.5,40.3,1011.4,10.7,5.7,13.0,57.2,37.4,0.0,0.0,19.800000000000004,VANCOUVER INTERNATIONAL,CA
2015-04-08,71892100000.0,49.193889,-123.184444,4.26,48.3,40.6,1015.4,14.2,4.2,7.0,57.2,38.7,0.0,0.0,18.5,VANCOUVER INTERNATIONAL,CA
2015-04-09,71892100000.0,49.193889,-123.184444,4.26,49.9,40.5,1019.5,19.2,6.3,11.1,57.2,41.0,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-04-10,71892100000.0,49.193889,-123.184444,4.26,51.3,40.6,1012.3,12.7,8.0,15.0,59.0,44.6,0.0,10000.0,14.4,VANCOUVER INTERNATIONAL,CA
2015-04-11,71892100000.0,49.193889,-123.184444,4.26,47.3,38.5,1009.1,8.1,10.0,15.0,54.1,40.6,0.06,10000.0,13.5,VANCOUVER INTERNATIONAL,CA
2015-04-12,71892100000.0,49.193889,-123.184444,4.26,46.7,35.4,1019.2,17.8,10.3,19.0,55.0,39.0,0.0,10000.0,16.0,VANCOUVER INTERNATIONAL,CA
2015-04-13,71892100000.0,49.193889,-123.184444,4.26,46.0,40.0,1014.8,17.8,7.9,13.0,52.9,39.0,0.06,10000.0,13.9,VANCOUVER INTERNATIONAL,CA
2015-04-14,71892100000.0,49.193889,-123.184444,4.26,45.8,38.0,1018.2,16.2,10.9,25.1,53.6,41.0,0.23,10000.0,12.6,VANCOUVER INTERNATIONAL,CA
2015-04-15,71892100000.0,49.193889,-123.184444,4.26,45.9,39.0,1031.1,29.9,6.6,11.1,53.6,37.6,0.0,0.0,16.0,VANCOUVER INTERNATIONAL,CA
2015-04-16,71892100000.0,49.193889,-123.184444,4.26,48.8,38.4,1030.6,30.8,4.8,8.9,55.4,41.0,0.0,0.0,14.4,VANCOUVER INTERNATIONAL,CA
2015-04-17,71892100000.0,49.193889,-123.184444,4.26,51.6,44.6,1024.2,24.0,4.6,19.0,57.2,42.8,0.0,10000.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2015-04-18,71892100000.0,49.193889,-123.184444,4.26,52.2,45.0,1027.0,26.1,13.2,22.9,59.2,40.6,0.0,0.0,18.6,VANCOUVER INTERNATIONAL,CA
2015-04-19,71892100000.0,49.193889,-123.184444,4.26,51.3,45.8,1023.5,23.8,8.6,13.0,59.0,42.8,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-04-20,71892100000.0,49.193889,-123.184444,4.26,53.6,46.2,1015.0,15.3,5.2,14.0,62.6,44.6,0.0,0.0,18.0,VANCOUVER INTERNATIONAL,CA
2015-04-21,71892100000.0,49.193889,-123.184444,4.26,54.1,48.0,1011.4,10.8,6.3,20.0,62.8,43.7,0.0,10000.0,19.099999999999994,VANCOUVER INTERNATIONAL,CA
2015-04-22,71892100000.0,49.193889,-123.184444,4.26,49.4,38.2,1018.6,17.3,10.1,20.0,59.2,44.4,0.17,10000.0,14.800000000000004,VANCOUVER INTERNATIONAL,CA
2015-04-23,71892100000.0,49.193889,-123.184444,4.26,48.0,37.6,1013.8,14.6,8.8,15.9,56.1,44.4,0.02,10000.0,11.700000000000005,VANCOUVER INTERNATIONAL,CA
2015-04-24,71892100000.0,49.193889,-123.184444,4.26,45.9,40.2,1007.3,6.6,8.6,14.0,53.6,41.0,0.86,10000.0,12.6,VANCOUVER INTERNATIONAL,CA
2015-04-25,71892100000.0,49.193889,-123.184444,4.26,45.8,41.1,1013.0,6.6,6.1,18.1,54.1,40.5,0.34,10100.0,13.6,VANCOUVER INTERNATIONAL,CA
2015-04-26,71892100000.0,49.193889,-123.184444,4.26,49.2,39.5,1020.1,18.8,7.8,13.0,57.2,42.8,0.0,0.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2015-04-27,71892100000.0,49.193889,-123.184444,4.26,52.7,47.1,1023.7,18.8,7.9,12.0,64.4,48.2,0.16,10000.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2015-04-28,71892100000.0,49.193889,-123.184444,4.26,55.8,50.1,1015.6,15.2,6.2,18.1,65.3,48.7,0.02,10000.0,16.599999999999994,VANCOUVER INTERNATIONAL,CA
2015-04-29,71892100000.0,49.193889,-123.184444,4.26,51.8,43.5,1021.4,20.5,6.8,11.1,59.0,44.4,0.05,0.0,14.6,VANCOUVER INTERNATIONAL,CA
2015-04-30,71892100000.0,49.193889,-123.184444,4.26,52.7,42.8,1024.3,23.7,7.9,13.0,60.1,43.0,0.0,10000.0,17.1,VANCOUVER INTERNATIONAL,CA
2015-05-01,71892100000.0,49.193889,-123.184444,4.26,53.6,45.8,1019.0,19.3,6.9,9.9,60.8,49.8,0.0,10000.0,11.0,VANCOUVER INTERNATIONAL,CA
2015-05-02,71892100000.0,49.193889,-123.184444,4.26,52.5,43.8,1017.7,17.1,15.5,24.1,59.0,46.4,0.0,0.0,12.6,VANCOUVER INTERNATIONAL,CA
2015-05-03,71892100000.0,49.193889,-123.184444,4.26,51.3,43.8,1016.4,16.3,5.2,8.9,59.0,41.0,0.0,0.0,18.0,VANCOUVER INTERNATIONAL,CA
2015-05-04,71892100000.0,49.193889,-123.184444,4.26,53.9,43.4,1011.6,11.2,7.0,13.0,60.8,44.6,0.0,10000.0,16.199999999999996,VANCOUVER INTERNATIONAL,CA
2015-05-05,71892100000.0,49.193889,-123.184444,4.26,51.2,42.8,1014.5,11.2,7.7,15.0,63.7,45.1,0.13,10000.0,18.6,VANCOUVER INTERNATIONAL,CA
2015-05-06,71892100000.0,49.193889,-123.184444,4.26,51.0,43.2,1019.5,18.7,6.1,8.9,59.0,44.6,0.0,0.0,14.4,VANCOUVER INTERNATIONAL,CA
2015-05-07,71892100000.0,49.193889,-123.184444,4.26,53.7,46.1,1020.2,19.8,6.2,12.0,62.6,44.6,0.0,0.0,18.0,VANCOUVER INTERNATIONAL,CA
2015-05-08,71892100000.0,49.193889,-123.184444,4.26,56.5,47.4,1017.8,17.5,7.0,12.0,68.0,44.6,0.0,0.0,23.4,VANCOUVER INTERNATIONAL,CA
2015-05-09,71892100000.0,49.193889,-123.184444,4.26,59.1,47.6,1017.4,16.7,4.8,11.1,71.6,50.0,0.0,0.0,21.599999999999994,VANCOUVER INTERNATIONAL,CA
2015-05-10,71892100000.0,49.193889,-123.184444,4.26,59.5,49.6,1016.8,16.4,4.0,7.0,71.4,46.4,0.0,0.0,25.000000000000007,VANCOUVER INTERNATIONAL,CA
2015-05-11,71892100000.0,49.193889,-123.184444,4.26,56.8,49.8,1015.5,15.3,6.2,9.9,65.3,50.2,0.03,10000.0,15.099999999999994,VANCOUVER INTERNATIONAL,CA
2015-05-12,71892100000.0,49.193889,-123.184444,4.26,58.1,50.6,1010.6,10.6,6.2,9.9,62.6,53.6,0.0,0.0,9.0,VANCOUVER INTERNATIONAL,CA
2015-05-13,71892100000.0,49.193889,-123.184444,4.26,58.7,51.2,1009.9,9.2,7.9,11.1,66.2,53.6,0.0,10000.0,12.6,VANCOUVER INTERNATIONAL,CA
2015-05-14,71892100000.0,49.193889,-123.184444,4.26,55.5,49.0,1012.6,9.2,8.5,13.0,63.5,50.7,0.06,10000.0,12.799999999999995,VANCOUVER INTERNATIONAL,CA
2015-05-15,71892100000.0,49.193889,-123.184444,4.26,58.2,52.2,1010.7,10.1,5.0,8.9,62.6,53.6,0.0,0.0,9.0,VANCOUVER INTERNATIONAL,CA
2015-05-16,71892100000.0,49.193889,-123.184444,4.26,58.6,52.3,1012.8,12.0,6.0,11.1,64.4,53.6,0.0,0.0,10.800000000000004,VANCOUVER INTERNATIONAL,CA
2015-05-17,71892100000.0,49.193889,-123.184444,4.26,58.0,50.5,1017.2,16.3,7.5,13.0,66.2,54.0,0.0,0.0,12.200000000000005,VANCOUVER INTERNATIONAL,CA
2015-05-18,71892100000.0,49.193889,-123.184444,4.26,60.7,55.4,1018.0,17.5,5.6,9.9,69.8,53.6,0.01,10000.0,16.199999999999996,VANCOUVER INTERNATIONAL,CA
2015-05-19,71892100000.0,49.193889,-123.184444,4.26,61.3,55.7,1017.4,16.9,5.4,8.0,69.8,53.6,0.0,0.0,16.199999999999996,VANCOUVER INTERNATIONAL,CA
2015-05-20,71892100000.0,49.193889,-123.184444,4.26,59.8,53.7,1015.5,15.4,6.3,12.0,69.3,50.9,0.0,0.0,18.4,VANCOUVER INTERNATIONAL,CA
2015-05-21,71892100000.0,49.193889,-123.184444,4.26,62.6,55.2,1011.0,10.8,4.3,7.0,69.8,54.9,0.0,0.0,14.9,VANCOUVER INTERNATIONAL,CA
2015-05-22,71892100000.0,49.193889,-123.184444,4.26,62.4,53.7,1012.0,10.8,6.1,11.1,69.8,54.7,0.0,0.0,15.099999999999994,VANCOUVER INTERNATIONAL,CA
2015-05-23,71892100000.0,49.193889,-123.184444,4.26,58.8,52.0,1018.7,17.5,7.5,12.0,68.4,54.7,0.0,10000.0,13.700000000000005,VANCOUVER INTERNATIONAL,CA
2015-05-24,71892100000.0,49.193889,-123.184444,4.26,58.2,52.1,1020.0,19.8,8.3,11.1,65.3,54.7,0.0,0.0,10.599999999999994,VANCOUVER INTERNATIONAL,CA
2015-05-25,71892100000.0,49.193889,-123.184444,4.26,58.2,51.2,1015.5,15.1,7.0,11.1,66.9,54.3,0.0,10000.0,12.600000000000009,VANCOUVER INTERNATIONAL,CA
2015-05-26,71892100000.0,49.193889,-123.184444,4.26,60.3,52.9,1016.6,16.1,5.7,8.9,66.2,57.2,0.0,0.0,9.0,VANCOUVER INTERNATIONAL,CA
2015-05-27,71892100000.0,49.193889,-123.184444,4.26,62.0,54.1,1017.1,16.6,4.6,8.0,66.4,56.8,0.0,0.0,9.600000000000009,VANCOUVER INTERNATIONAL,CA
2015-05-28,71892100000.0,49.193889,-123.184444,4.26,63.5,56.1,1017.2,16.7,4.5,8.0,69.8,55.0,0.0,0.0,14.799999999999995,VANCOUVER INTERNATIONAL,CA
2015-05-29,71892100000.0,49.193889,-123.184444,4.26,65.2,56.8,1014.8,14.6,4.2,8.0,71.8,54.0,0.0,0.0,17.799999999999997,VANCOUVER INTERNATIONAL,CA
2015-05-30,71892100000.0,49.193889,-123.184444,4.26,62.9,51.4,1012.3,11.6,8.6,14.0,72.5,53.6,0.0,0.0,18.9,VANCOUVER INTERNATIONAL,CA
2015-05-31,71892100000.0,49.193889,-123.184444,4.26,60.6,49.8,1012.3,12.1,6.1,8.9,72.0,49.6,0.0,0.0,22.4,VANCOUVER INTERNATIONAL,CA
2015-06-01,71892100000.0,49.193889,-123.184444,4.26,61.8,53.6,1009.7,8.9,6.8,15.0,69.4,49.6,0.0,10000.0,19.800000000000004,VANCOUVER INTERNATIONAL,CA
2015-06-02,71892100000.0,49.193889,-123.184444,4.26,57.9,52.6,1013.6,8.9,10.3,13.0,62.6,53.6,0.27,10000.0,9.0,VANCOUVER INTERNATIONAL,CA
2015-06-03,71892100000.0,49.193889,-123.184444,4.26,58.7,51.4,1016.9,16.2,7.2,8.9,64.4,54.9,0.0,10000.0,9.500000000000009,VANCOUVER INTERNATIONAL,CA
2015-06-04,71892100000.0,49.193889,-123.184444,4.26,60.1,51.7,1018.6,17.8,5.4,8.9,68.0,55.4,0.0,0.0,12.6,VANCOUVER INTERNATIONAL,CA
2015-06-05,71892100000.0,49.193889,-123.184444,4.26,62.1,53.9,1019.8,19.5,4.9,8.9,71.6,53.6,0.0,0.0,17.999999999999993,VANCOUVER INTERNATIONAL,CA
2015-06-06,71892100000.0,49.193889,-123.184444,4.26,65.2,56.1,1016.6,16.1,6.1,9.9,71.8,51.1,0.0,0.0,20.7,VANCOUVER INTERNATIONAL,CA
2015-06-07,71892100000.0,49.193889,-123.184444,4.26,67.5,57.9,1016.0,15.5,8.8,15.0,75.2,60.8,0.0,0.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2015-06-08,71892100000.0,49.193889,-123.184444,4.26,67.9,56.4,1015.6,15.3,6.2,13.0,75.2,57.2,0.0,0.0,18.0,VANCOUVER INTERNATIONAL,CA
2015-06-09,71892100000.0,49.193889,-123.184444,4.26,64.7,54.2,1014.0,13.6,14.6,20.0,73.8,57.2,0.0,0.0,16.599999999999994,VANCOUVER INTERNATIONAL,CA
2015-06-10,71892100000.0,49.193889,-123.184444,4.26,62.5,53.5,1013.0,12.5,11.3,18.1,68.9,56.8,0.0,0.0,12.100000000000009,VANCOUVER INTERNATIONAL,CA
2015-06-11,71892100000.0,49.193889,-123.184444,4.26,63.4,51.0,1016.7,15.7,7.9,15.9,69.4,56.8,0.0,0.0,12.600000000000009,VANCOUVER INTERNATIONAL,CA
2015-06-12,71892100000.0,49.193889,-123.184444,4.26,60.9,47.8,1018.7,18.0,17.3,28.9,66.4,53.6,0.0,0.0,12.800000000000004,VANCOUVER INTERNATIONAL,CA
2015-06-13,71892100000.0,49.193889,-123.184444,4.26,59.3,48.1,1019.5,19.4,7.4,13.0,66.4,48.0,0.0,0.0,18.40000000000001,VANCOUVER INTERNATIONAL,CA
2015-06-14,71892100000.0,49.193889,-123.184444,4.26,61.2,50.8,1016.9,16.6,5.9,12.0,69.8,53.2,0.0,0.0,16.599999999999994,VANCOUVER INTERNATIONAL,CA
2015-06-15,71892100000.0,49.193889,-123.184444,4.26,65.1,55.6,1013.7,13.5,5.6,9.9,75.2,53.6,0.0,0.0,21.6,VANCOUVER INTERNATIONAL,CA
2015-06-16,71892100000.0,49.193889,-123.184444,4.26,64.2,52.2,1015.1,15.2,8.9,15.9,76.3,52.2,0.0,0.0,24.099999999999994,VANCOUVER INTERNATIONAL,CA
2015-06-17,71892100000.0,49.193889,-123.184444,4.26,61.9,49.8,1017.5,16.9,8.3,12.0,73.0,52.7,0.0,0.0,20.3,VANCOUVER INTERNATIONAL,CA
2015-06-18,71892100000.0,49.193889,-123.184444,4.26,63.6,51.0,1015.0,14.4,5.4,11.1,70.3,52.7,0.0,10000.0,17.599999999999994,VANCOUVER INTERNATIONAL,CA
2015-06-19,71892100000.0,49.193889,-123.184444,4.26,60.7,53.5,1017.5,16.9,5.9,13.0,71.1,52.9,0.17,10000.0,18.2,VANCOUVER INTERNATIONAL,CA
2015-06-20,71892100000.0,49.193889,-123.184444,4.26,62.5,50.7,1019.3,18.7,7.8,15.9,68.7,52.9,0.0,0.0,15.800000000000004,VANCOUVER INTERNATIONAL,CA
